File,Full Title,Edition,Short Title,Series,Creator,Contributors,Publication Date,Map Publisher,Subject,Continent,Country,State/Province,Region,County,City,Notes,Local Note,Contents,Essay Description of Item,Type (RDA),Type (DCMI),Genre,Color/B&W,Scale,Bounding Box,Original Collection,Primo Record Permalink,Original Item Description,Original Item ID,Language,Repository,Digital Publisher,Rights,Digital ID,Digital Format,Digital Collection,NB,Accessible Alt Text,Cataloger,Date created,Date modified,Reference URL,CONTENTdm number,CONTENTdm file name,CONTENTdm file path
20260817_agdm-export_Bbox-Subset.csv,"Naha-shi zenzu = Naha, Okinawa Prefecture, Okinawa 1932 / hensansha, Kondō Senjirō = 那覇市全圖 = Naha, Okinawa Prefecture, Okinawa / 編纂者, 近藤詮次郎.",,"Naha-shi, Japan 1942",,"Kondō, Senjirō, cartographer.  近藤詮次郎, cartographer.","United States. Army Map Service, issuing body",1942,"Washington, D.C. : Army Map Service, U.S. Army,",Naha-shi (Japan) -- Maps ;,Asia;,Japan,,,,Naha-shi,"Related titles Other editions available: 775-03 Reproduction of (manifestation): 那覇市全圖. [Japan] : 発行者林松三郎. 昭和8 [1933]. 1 map ; 52 x 74 cm Other editions available: 880-03 Reproduction of (manifestation): Naha-shi zenzu. [Japan] : Hakkōsha, Hayashi Matsusaburō, Shōwa 8 [1933].   Other title Naha, Okinawa Prefecture, Okinawa Notes U.S. Army Map Service reprint of Japanese map. Relief shown by hachures.",,,,cartographic image,Still image,Maps,Color;,"1:6,000",ǂc (E 127°37ʹ06ʺ--E 127°44ʹ19ʺ/N 26°15ʹ18ʺ--N 26°10ʹ35ʺ),American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma991014696731702124,1 map : color ; 52 x 74 cm,470-c .N33 A-1932 1942,In Japanese with some English overprinting in red.,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap031499,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"Partial vintage 1942 Japanese street map shows Naha, Okinawa Prefecture.",,2026-03-27,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/38213,38213,38213.jp2,/agdm/image/38213.jp2
20260817_agdm-export_Bbox-Subset.csv,Königreich Bulgarien und türkisch Thrakien / Artaria & Co.,2e erweitert Ausgabe 1909.,Balkan Peninsula 1909,,Artaria & Co.,"Peucker, Karl, 1859-1940",1909,Wien : Artaria & Co.,"Eastern question (Balkan) -- Maps ; Bulgaria -- Maps ; Thrace, Eastern (Turkey) -- Maps ;",Europe;,Bulgaria ; Turkey ;,,,,,"Includes text: Angaben zur Geographie und Statistik des königreiches Bulgarien. Relief shown by shading. ""Auf Grundlage von Scheda II. Ausgabe bearbeitet v. Dr. Karl Peucker."" ""Die Befestigungs-Werke sind eingetragen nach der 'Generalkarte v. Mitteleuropa' des k.u.k. Milit.-Geograph. Institutes i. Wien, ferner nach den Angaben im 'Armeeblatt,' Wien 1887, No. 1 und in 'Löbells Jahresberichten,' Berlin, von 1879-1907."" Loaned by the American Geographical Society to the Peace Conference at Versailles, 1918-1919.",,,,cartographic image,Still image,Maps,Color;,"1:864,000",E 21°00ʹ00ʺ--E 32°26ʹ00ʺ/N 46°13ʹ00ʺ--N 39°44ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma9916378803402124,"1 map : color, mounted on cloth ; 59 x 83 cm",663 B-1909,German,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap031496,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,A 1909 map details Bulgaria's kingdom and Eastern Thrace with boundaries and geography.,,2026-03-27,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/38214,38214,38211.jp2,/agdm/image/38211.jp2
20260817_agdm-export_Bbox-Subset.csv,"[Map of Seoul, Korea]",,"Seoul, Korea 1937",,,,1937,Place of publication not identified : publisher not identified,Seoul (Korea) -- Maps;,Asia;,Korea,,,,Seoul,"Relief shown by contours. In Chinese. Title provided by cataloger. Date taken from property stamp on verso: ""Army Map Service Library."" Nine sections have printed, transparent overlays over main map printing.",,,,cartographic image,Still image,Maps,Color;,"1:15,000",E 126°51ʹ38ʺ--E 127°03ʹ58ʺ/N 37°34ʹ08ʺ--N 37°29ʹ06ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma991014638123602124,1 map : color ; 95 x 128 cm,469.5-d .S46 A-1937,Chinese,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap031497,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,A redlined 1937 Seoul planning map outlines urban zones and green protections.,,2026-03-27,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/38215,38215,38212.jp2,/agdm/image/38212.jp2
20260817_agdm-export_Bbox-Subset.csv,"Karte von Wisconsin / nach den neuesten Hülfsmitteln gezeichnet von J. Græssl, 1852 ; reproduced by the Historic Map Company, Inc.",,Wisconsin 1852 1998,,"Grässl, J. (Joseph)","Meyer, Joseph, 1796-1856 ; Historic Map Company, Inc. ;",1952 ; 1998,"Sheboygan, Wis. : Historic Map Company, Inc",Wisconsin -- Maps ; Facsimiles;,North and Central America;,United States,Wisconsin,,,,"Is Part Of Meyer, Joseph, 1796-1856. Grosser Hand-Atlas über alle Theile der Erde in 170 Karten. Hildburghausen : Bibliographisches Institut, 1860. pl. 160. Notes ""Meyer's Hand Atlas No. 140."" Prime meridians: Washington and Ferro.",,,,cartographic image,Still image,Maps,Color;,"1:1,600,000",W 92⁰54ʹ--W 86⁰45ʹ/N 47⁰07ʹ--N 42⁰30ʹ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma9915623773402124,1 map : color,893 A-1852 1998,German,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,am016146,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"Hand-colored 1852 map of Wisconsin titled Karte von Wisconsin by J. Græssl, recreated in 1998.",,2026-04-02,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/38222,38222,38231.jp2,/agdm/image/38231.jp2
20260817_agdm-export_Bbox-Subset.csv,Physiographic diagram of Wisconsin / by Loyal Durand Jr.,,Wisconsin 1933,,"Durand, Loyal",,1933,"Maplewood, N.J.? : Geographical Press",Geomorphology -- Wisconsin -- Maps ; Wisconsin -- Maps ;,North and Central America;,United States,Wisconsin,,,,"Relief shown pictorially and by hachures. Includes 1 cross-section along 44⁰30'. Includes description of the ""Physiographic Regions of Wisconsin.""",,,,cartographic image,Still image,Maps,B&W;,"1:2,000,000",W 92°53ʹ00ʺ--W 86°14ʹ00ʺ/N 47°18ʹ00ʺ--N 42°29ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma9910460993402124,1 map ; 27 x 25 cm on sheet 43 x 28 cm,893 A-1933,,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,am016142,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"An antique Wisconsin map displays physiographic regions, including highlands, lowlands, and glacial landmarks.",,2026-04-02,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/38228,38228,38228.jp2,/agdm/image/38228.jp2
20260817_agdm-export_Bbox-Subset.csv,"Brazil, Pan American World Airways, the system of the flying clippers",,Brazil 1950,,"Pan American World Airways, Inc.",Pictograph Corporation ; Field Enterprises Educational Corporation ;,1950,"New York, New York : Pan American World Airways",Brazil -- Maps,South America;,Brazil,,,,,"Pictorial map. Includes illustrations and notes. ""Educational unit no. 3."" ""CIAA symbols copyrighted by Pictograph Corp. and Quarrie Corp.""",,,,cartographic image,Still image,Maps,Color;,,W 73°58ʹ00ʺ--W 28°37ʹ00ʺ/N 5°16ʹ00ʺ--S 33°52ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma991014668555002124,1 map : color ; 49 x 64 cm,253 M-[1950?],English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap031504,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,A 1950s map by Pan Am highlights Brazil's agriculture and minerals by region with labeled icons.,,2026-04-02,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/38229,38229,38230.jp2,/agdm/image/38230.jp2
20260817_agdm-export_Bbox-Subset.csv,History beneath your feet : archaeological discovery along Wisconsin's highways,,Wisconsin 2011,,,Wisconsin. Department of Transportation ; Wisconsin Historical Society ;,2011,"Madison, WI : Wisconsin Dept. of Transportation: State Historical Society of Wisconsin",Archaeological surveying -- Wisconsin -- Maps ; Wisconsin -- Antiquities -- Maps ;,North and Central America;,United States,Wisconsin,,,,Other title  Archaeological discovery along Wisconsin's highways  Archaeological along Wisconsin highways  Notes  Relief shown by shading.  Includes text and illustrations  Text and illustrations on verso.,,,,cartographic image,Still image,Maps,Color;,,W 92°53ʹ00ʺ--W 86°14ʹ00ʺ/N 47°18ʹ00ʺ--N 42°29ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma9920288233402124,"1 map : color ; 47 x 35 cm, folded to 24 x 9 cm",893 B-[2011?],English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,am016153 am016154,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,,,2026-04-02,2026-04-02,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/38233,38233,38246.cpd,/agdm/image/38246.cpd
20260817_agdm-export_Bbox-Subset.csv,Mappa da viação ferrea dos E.U. do Brasil e da rep. do Uruguay 1947 / organizado expressamente para o Guía Levi,,Brazil 1947,,Guía Levi (Firm),,1947,"São Paulo, Brazil : Guía Levi",Railroads -- Brazil -- Maps ; Railroads -- Uruguay -- Maps ; Brazil -- Maps ; Rio de Janeiro (Brazil) -- Maps ;,South America;,Brazil,,,,,"Other title  Planta geral da cidade do Rio de Janeiro  Notes  Includes advertisements, notes and 5 inset maps.  ""Oeste 0° este de Rio de Janeiro.""  Ancillary map on verso ""Planta geral da cidade do Rio de Janeiro"" with inset of city center.",,,,cartographic image,Still image,Maps,Color;,"1:2,000,000",W 73°58ʹ00ʺ--W 28°37ʹ00ʺ/N 5°16ʹ00ʺ--S 33°52ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma991014668555102124,1 map : color ; 60 x 90 cm,253 A-1947,Portuguese,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap031502 (a-b),image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,,,2026-04-02,2026-04-02,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/38236,38236,38249.cpd,/agdm/image/38249.cpd
20260817_agdm-export_Bbox-Subset.csv,"Kopaonik, planinarsko-turistička karta = mountain-touristic map 1:40 000 / autor--Branislav Božović-Denis ; konsultant--arh. Slobodan Mitrović ; radaktor--Ljiljana Popović dip. inž. geod. ; Geokarta d.o.o.",7. izdanje 2008.,"Kopaonik Mountains, Serbia and Kosovo 2008",,"Božović-Denis, Branislav","Popović, Ljiljana ; Geokarta (Firm) ;",2008,"Beograd : ""Geokarta"" d.o.o",Mountaineering -- Kopaonik Mountains (Serbia and Kosovo) -- Maps ; Skis and skiing -- Kopaonik Mountains (Serbia and Kosovo) -- Maps ; Ski resorts -- Kopaonik Mountains (Serbia and Kosovo) -- Maps ; Outdoor recreation -- Kopaonik Mountains (Serbia and Kosovo) -- Maps ; Kopaonik Mountains (Serbia and Kosovo) -- Maps ; Kopaonik Mountains (Serbia and Kosovo) -- Aerial views ;,Europe,Serbia ; Kosovo,,Kopaonik Mountains,,,"Other title  Map title: Planinarsko-turistička karta, Kopaonik mountain-touristic map  Notes  Relief shown by contours, shading, and spot heights.  Panel title.  Includes notes, illustrations, and two ancillary maps.  Text, indexes to points of interest, statistical tables, aerial view of ski-lift area, region road map, 2 location maps, and color illustrations on verso.",,,,cartographic image,Still image,Maps,Color;,"1:40,000",E 20°43ʹ12ʺ--E 20°53ʹ33ʺ/N 43°23ʹ14ʺ--N 43°15ʹ03ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma9919447733402124,"1 map : color ; 49 x 52 cm, on sheet 76 x 61 cm, folded to 25 x 12 cm",662.5-c .K66 A-2008,Croatian ; English ; Serbian,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap031509 (a-b),image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,,,2026-04-02,2026-04-02,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/38239,38239,38252.cpd,/agdm/image/38252.cpd
20260817_agdm-export_Bbox-Subset.csv,The Art museum & gallery guide to Wisconsin 2007 : a sampling of the state's visual arts offerings / illustration by Pamela Harden,,Wisconsin 2007,,Wisconsin Arts Board,"Harden, Pamela ; Trails Custom Publishing ;",2007,"Madison, Wisconsin : Wisconsin Arts Board ; Williams Bay, Wisconsin Trails Custom Publishing","Art galleries, Commercial -- Wisconsin -- Maps ; Art museums -- Wisconsin -- Maps ;",North and Central America;,United States,Wisconsin,,,,"Other title  Map title: 2007 art museum & gallery guide to Wisconsin  Art museum and gallery guide to Wisconsin  Notes  Pictorial map.  Includes advertisements and illustrations.  Indexed directory, illustrations, text, and advertisements on verso.",,,,cartographic image,Still image,Maps,Color;,,W 92°53ʹ00ʺ--W 86°14ʹ00ʺ/N 47°18ʹ00ʺ--N 42°29ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma9917904683402124,"1 map : color ; 42 x 40 cm, on sheet 67 x 56 cm, folded to 19 x 10 cm",893 C-2007,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,am016198 am016199,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,,,2026-04-02,2026-04-02,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/38242,38242,38255.cpd,/agdm/image/38255.cpd
20260817_agdm-export_Bbox-Subset.csv,Cultural map of Wisconsin : a cartographic portrait of the state / David Woodward ... [and others],,Wisconsin 1996,,"Woodward, David, 1942-2004","Ostergren, Robert Clifford ; Brouwer, Onno W. ; Hoelscher, Steven ; Hane, Joshua G., 1968-1996 ;",1996,"Madison, Wis. : University of Wisconsin Press",Historic sites -- Wisconsin -- Maps ; Wisconsin -- Maps ; Wisconsin -- Description and travel ;,North and Central America;,United States,Wisconsin,,,,"""Wisconsin's history, culture, land & people, more than 1200 sites of interest.""  Accompanied by text: Index to sites (22 p. ; 23 cm.)  Includes descriptive notes for points of interest and col. ill.  Sixteen local area cultural maps and 6 state thematic maps emphasizing connections between landscapes and cultures on verso.",,,,cartographic image,Still image,Maps,Color;,"1:500,000",W 92°53ʹ00ʺ--W 86°14ʹ00ʺ/N 47°18ʹ00ʺ--N 42°29ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma9910508823402124,1 map : color ; 113 x 100 cm,893 B-1996,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,am016161 am016162,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,,,2026-04-02,2026-04-02,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/38248,38248,38261.cpd,/agdm/image/38261.cpd
20260817_agdm-export_Bbox-Subset.csv,1967 guide to historic Wisconsin / the State Historical Society of Wisconsin,,Wisconsin 1967,,,State Historical Society of Wisconsin,1967,"Madison, Wis. : State Historical Society of Wisconsin",Historic sites -- Wisconsin -- Maps ; Museums -- History -- Wisconsin -- Directories ; Wisconsin -- Maps ;,North and Central America;,United States,Wisconsin,,,,"Other title  Guide to historic Wisconsin, 1967  Notes  Includes text and index to historical markers.  Index/directory of historical museums and illustrations on verso.",,,,cartographic image,Still image,Maps,Color;,,W 92°53ʹ00ʺ--W 86°14ʹ00ʺ/N 47°18ʹ00ʺ--N 42°29ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma9919860913402124,"1 map : color ; 60 x 45 cm, folded to 23 x 11 cm",893 B-1967,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,am016186 am016187,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,,,2026-04-02,2026-04-02,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/38251,38251,38264.cpd,/agdm/image/38264.cpd
