File,Full Title,Edition,Short Title,Series,Creator,Contributors,Publication Date,Map Publisher,Subject,Continent,Country,State/Province,Region,County,City,Geometry,Notes,Local Note,Contents,Essay Description of Item,Type (RDA),Type (DCMI),Genre,Color/B&W,Scale,Bounding Box,Original Collection,Primo Record Permalink,Original Item Description,Original Item ID,Language,Repository,Digital Publisher,Rights,Digital ID,Digital Format,Digital Collection,NB,Accessible Alt Text,Cataloger,Date created,Date modified,Reference URL,CONTENTdm number,CONTENTdm file name,CONTENTdm file path
20260817_agdm-export_Scale-Subset.csv,"Côte ouest d'Afrique, Lagune N'komi ou de Fernan Vaz et ses abords / d'après les reconnaissances effectuées de Septembre 1911 à Janvier 1912 ... Mission hydrographique du Gabon.",,Gabon 1912,,French Equatorial Africa;,,1912;,Paris : Mission hydrographique du Gabon;,Nautical charts -- Gabon -- Atlantic Coast;,Africa;,Gabon;,,Lagune N'Komi;,,,Lagune N'Komi;,Depths shown by bathymetric isolines and soundings. Includes 2 coastal insets: Profil de la piste de Kengué à Zonazarongué -- Profil des pistes d'Ambéli-Bouali à Yona et d'Ambéli-Bouali à Bangué.,,,,cartographic image,Still image,Maps,Color;,"1:100,000 (E 8°58ʹ08ʺ--E 9°35ʹ22ʺ/S 1°03ʹ20ʺ--S 1°55ʹ30ʺ)",E 8°58ʹ08ʺ--E 9°35ʹ22ʺ/S 1°03ʹ20ʺ--S 1°55ʹ30ʺ,American Geographical Society Library - Maps,,"1 map : color ; 98 x 71 cm, on sheet 105 x 75 cm",Nautical Charts Chart French Equatorial Africa N'komi 1912,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029010,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A 1911 French colonial nautical map shows Gabon's Atlantic coast, including N'Komi Lagoon and Fernan Vaz.",LRP,2022-02-04,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31587,31587,31591.jp2,/agdm/image/31591.jp2
20260817_agdm-export_Scale-Subset.csv,"Afrique Équatoriale Française, Oubangui, de Mongoumba à Bangui, feuille no. 4, de l'Ile Édouard à la pointe nord de l'Ile de la Lessé / plan levé en Mars et Avril 1912 ; Mission hydrographique Congo-Oubangui.",,"Ubangi River region, Congo 1912",,,French Equatorial Africa. Mission hydrographique Congo-Oubangui;,1912;,Paris : Mission hydrographique Congo-Oubangui;,Nautical charts -- Ubangi River ; Rivers -- Congo (Brazzaville) -- Maps,Africa;,Congo;,,Ubangi River;,,Brazzaville;,Brazzaville;,Depths shown by bathymetric isolines and soundings. Includes 1 insets: Passage de Cétia. Received Dec 17 1912 gift from publisher.,,,,cartographic image,Still image,Maps,Grayscale;,"1:10,000 (E 18°34ʹ24ʺ--E 18°38ʹ58ʺ/N 3°55ʹ58ʺ--N 3°48ʹ33ʺ)",E 18°34ʹ24ʺ--E 18°38ʹ58ʺ/N 3°55ʹ58ʺ--N 3°48ʹ33ʺ,American Geographical Society Library - Maps,,"1 map ; 99 x 67 cm, on sheet 106 x 75 cm",Nautical Charts Chart French Equatorial Africa Oubangui 4 1912,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029018,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A 1912 French nautical map details the Ubangi River from Mongoumba to Bangui, including island formations such as Île.",LRP,2022-02-04,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31588,31588,31590.jp2,/agdm/image/31590.jp2
20260817_agdm-export_Scale-Subset.csv,"Afrique Équatoriale Française, reconaissance hydrographique, Oubangui, feuille 2, de Balhoïs à Impfondo / effectuée en 1911 par la mission Congo-Oubangui-Sanga sous la direction de M. H. Roussilhe, ingénieur hydrographe de la marine.",,"Ubangi River, Congo 1911",,"Roussilhe, Henri, 1879-1945;","French Equatorial Africa. Mission Hydrographique Congo-Oubangui-Sanga, 1910-1911;",1911;,Paris : Mission Congo-Oubangui-Sanga;,Nautical charts -- Ubangi River; Rivers -- Congo (Brazzaville) -- Maps;,Africa;,Congo;,,Ubangi River;,,Brazzaville;,Brazzaville;,Map in 3 segments. Depths shown by soundings.,,,,cartographic image,Still image,Maps,Grayscale;,"approximately 1:50,000 ; Mercator projection (E 17°48ʹ19ʺ--E 18°06ʹ45ʺ/N 1°37ʹ55ʺ--N 0°26ʹ40ʺ)",E 17°48ʹ19ʺ--E 18°06ʹ45ʺ/N 1°37ʹ55ʺ--N 0°26ʹ40ʺ,American Geographical Society Library - Maps,,"1 map ; 274 x 35 cm, on sheet 106 x 75 cm",Nautical Charts Chart French Equatorial Africa Oubangui 2 1911,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029013,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A 1911 French hydro map shows the Ubangi River basin from Balhoïs to Impfondo at 1:50,000 Mercator scale.",LRP,2022-02-04,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31589,31589,31587.jp2,/agdm/image/31587.jp2
20260817_agdm-export_Scale-Subset.csv,"Côte ouest d'Afrique, estuaire du Gabon, mouillage de la Pte. Owendo / plan levé en 1912 par ordre de Mr. Martial Merlin, gouverneur général de l'Afrique Equatoriale Française ... Mission hydrographique du Gabon.",,Gabon 1912,,,France. Mission hydrographique du Gabon;,1912;,Paris : Mission hydrographique du Gabon;,Nautical charts -- Gabon -- Gabon Estuary; Nautical charts -- Gabon -- Atlantic Coast;,Africa;,Gabon;,,,,,Gabon;,Relief shown by spot heights and form lines. Depths shown by bathymetric isolines and soundings.,,,,cartographic image,Still image,Maps,Color;,"1:5,000 (E 9°28ʹ56ʺ--E 9°31ʹ42ʺ/N 0°17ʹ55ʺ--N 0°16ʹ20ʺ)",E 9°28ʹ56ʺ--E 9°31ʹ42ʺ/N 0°17ʹ55ʺ--N 0°16ʹ20ʺ,American Geographical Society Library - Maps,,"1 map : color ; 60 x 98 cm, on sheet 75 x 105 cm",Chart French Equatorial Africa Owendo 1912,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029031 (c1-c2),image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",,LRP,2022-02-09,2022-02-10,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31592,31592,31602.cpd,/agdm/image/31602.cpd
20260817_agdm-export_Scale-Subset.csv,"Afrique Équatoriale Française, Oubangui, de Mongoumba à Bangui, feuille no. 5, de l'Ile de la Lessé à l'Ile Papillon / plan levé en Mars et Avril 1912 ; Mission hydrographique Congo-Oubangui.",,Congo 1912,,,France. Mission hydrographique Congo-Oubangui;,1912;,Paris : Mission hydrographique Congo-Oubangui;,Nautical charts -- Ubangi River; Rivers -- Congo (Brazzaville) -- Maps;,Africa;,Congo;,,Ubangi River;,,,Ubangi River;,Depths shown by bathymetric isolines and soundings. Includes 1 inset map: Passage des Hippos.,,,,cartographic image,Still image,Maps,Grayscale;,"1:10,000 (E 18°35ʹ03ʺ--E 18°39ʹ43ʺ/N 4°00ʹ06ʺ--N 3°54ʹ08ʺ)",E 18°35ʹ03ʺ--E 18°39ʹ43ʺ/N 4°00ʹ06ʺ--N 3°54ʹ08ʺ,American Geographical Society Library - Maps,,"1 map ; 99 x 67 cm, on sheet 106 x 75 cm",Chart French Equatorial Africa Oubangui 5 1912,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029026,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",The 1912 French nautical chart shows the Ubangi River's route between Île de la Lesse and Île Papillon with marked passages.,LRP,2022-02-09,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31596,31596,31595.jp2,/agdm/image/31595.jp2
20260817_agdm-export_Scale-Subset.csv,"Afrique Équatoriale Française, Oubangui, de Mongoumba à Bangui, feuille no. 7, de l'Ilot Maurice au Village de Mombassa / plan levé en Mars et Avril 1912 ... Mission hydrographique Congo-Oubangui.",,Congo 1912,,,France. Mission hydrographique Congo-Oubangui;,1912;,Paris : Mission hydrographique Congo-Oubangui;,Nautical charts -- Ubangi River; Rivers -- Congo (Brazzaville) -- Maps;,Africa;,Congo;,,Ubangi River;,,,Ubangi River;,Depths shown by bathymetric isolines and soundings. Includes 2 inset maps: Passage de Mokero -- Passage de Mombassa.,,,,cartographic image,Still image,Maps,Grayscale;,"1:10,000 (E 18°36ʹ08ʺ--E 18°39ʹ25ʺ/N 4°08ʹ51ʺ--N 4°03ʹ43ʺ)",E 18°36ʹ08ʺ--E 18°39ʹ25ʺ/N 4°08ʹ51ʺ--N 4°03ʹ43ʺ,American Geographical Society Library - Maps,,"1 map ; 99 x 67 cm, on sheet 106 x 75 cm",CChart French Equatorial Africa Oubangui 7 1912,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029028,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",The 1912 French Equatorial Africa map details the Oubangui River from Ilot Maurice through Mombassa village.,LRP,2022-02-09,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31597,31597,31599.jp2,/agdm/image/31599.jp2
20260817_agdm-export_Scale-Subset.csv,"Côte ouest d'Afrique, lagunes Simba, Sunga et N'gobé out d'Iguéla, Rembe N'gobé / croquis dressé par ordre de Mr. Martial Merlin, gouverneur général de l'Afrique Equatoriale Française, d'après les reconnaissances effectuées d'Août à Décembre 1911 ... Mission hydrographique du Gabon.",,Gabon 1911,,,France. Ministère des colonies;,1911;,Paris : Mission hydrographique du Gabon;,Nautical charts -- Gabon -- Atlantic Coast;,Africa;,Gabon;,,,,,Gabon;,"Depths shown by bathymetric isolines and soundings. Croquis du Rembo N'gombé, partie I: de Niungu au point A, partie II: du point A à la Lagune d'Iguéla -- Croquis de la partie nord de la Lagune d'Iguéla, passes conduisant à Bangué et à Kengué. Croquis du Rembo N'gombé map in 2 segments.",,,,cartographic image,Still image,Maps,Color;,"1:100,000 (E 9°15ʹ56ʺ--E 9°58ʹ41ʺ/S 1°43ʹ30ʺ--S 2°36ʹ30ʺ)",E 9°15ʹ56ʺ--E 9°58ʹ41ʺ/S 1°43ʹ30ʺ--S 2°36ʹ30ʺ,American Geographical Society Library - Maps,,"2 maps on 1 sheet : color ; 98 x 71 cm, on sheet 104 x 75 cm",Chart French Equatorial Africa Simba Lagoon 1911,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029033,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A 1911 French colonial-era nautical chart displays Gabon's Atlantic coastal lagoons and rivers.,LRP,2022-02-09,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31599,31599,31594.jp2,/agdm/image/31594.jp2
20260817_agdm-export_Scale-Subset.csv,"Afrique Équatoriale Française, Oubangui, de Mongoumba à Bangui, feuille no. 10, de Bimbo à Bangui / plan levé en Avril et Mai 1912 ... Mission hydrographique Congo-Oubangui.",,Congo 1912,,,France. Mission hydrographique Congo-Oubangui;,1912;,Paris : Mission hydrographique Congo-Oubangui;,Nautical charts -- Ubangi River; Rivers -- Congo (Brazzaville) -- Maps;,Africa;,Congo;,,Ubangi River;,,,Ubangi River;,Depths shown by bathymetric isolines and soundings. Includes 1 inset map: Passage du Rocher Félix.,,,,cartographic image,Still image,Maps,Grayscale;,"1:10,000 (E 18°32ʹ16ʺ--E 18°35ʹ59ʺ/N 4°22ʹ41ʺ--N 4°17ʹ32ʺ)",E 18°32ʹ16ʺ--E 18°35ʹ59ʺ/N 4°22ʹ41ʺ--N 4°17ʹ32ʺ,American Geographical Society Library - Maps,,"1 map ; 99 x 67 cm, on sheet 106 x 75 cm",Chart French Equatorial Africa Oubangui 10 1912,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029029,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A French 1:10,000 nautical chart from 1912 shows the Oubangui River between Bimbo and Bangui with route and land details.",LRP,2022-02-09,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31600,31600,31597.jp2,/agdm/image/31597.jp2
20260817_agdm-export_Scale-Subset.csv,"Afrique Équatoriale Française, Oubangui, de Mongoumba à Bangui, feuille no. 6, de d'Ile de Papillon à l'Ilot Maurice / plan levé en Mars et Avril 1912 ; Mission hydrographique Congo-Oubangui.",,Congo 1912,,,French Equatorial Africa. Mission hydrographique Congo-Oubangui;,1912;,Paris : Mission hydrographique Congo-Oubangui;,Nautical charts -- Ubangi River; Rivers -- Congo (Brazzaville) -- Maps;,Africa;,Congo;,,Ubangi River;,,,Ubangi River;,Depths shown by bathymetric isolines and soundings. Includes 1 inset map: Passage de Botombeké.,,,,cartographic image,Still image,Maps,Grayscale;,"1:10,000 (E 18°37ʹ12ʺ--E 18°41ʹ05ʺ/N 4°04ʹ08ʺ--N 3°57ʹ37ʺ)",E 18°37ʹ12ʺ--E 18°41ʹ05ʺ/N 4°04ʹ08ʺ--N 3°57ʹ37ʺ,American Geographical Society Library - Maps,,"1 map ; 97 x 36 cm, on sheet 106 x 75 cm",Chart French Equatorial Africa Oubangui 6 1912,French,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029027,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A 1912 French map shows the Ubangi River from Île de Papillon to Îlot Maurice.,LRP,2022-02-09,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31601,31601,31596.jp2,/agdm/image/31596.jp2
20260817_agdm-export_Scale-Subset.csv,Haus-Geographie von Mecklenburg / entworfen von W. Peßler ; Leitung: Prof. Paul Langhans.,,"Mecklenburg-Vorpommern, Germany 1912",,,,1912;,Gotha : Just Perthes;,Housing -- Germany -- Mecklenburg-Vorpommern -- Maps; Mecklenburg-Vorpommern (Germany) -- Maps; Tonga -- Niuafoʼou;,Europe;,Germany;,,Mecklenburg;,,,Mecklenburg;,"Includes 8 diagrams of house styles. ""Östliche Länge von Paris."" ""Deutsche Erde XI Jahrgang 1912, Tafel 1"" -- across top margin. Removed from 1912 volume of ""Deutsche Erde : Beiträge zur Kenntnis deutschen Volkstums allerorten un allerzeiten."" Loaned by the American Geographical Society to the Peace Conference at Versailles, 1918-1919.",,,,cartographic image,Still image,Maps,Color;,"approximately 1:500,000. (E 010°32'46""--E 014°47'52""/N 54°30'59""--N 53°00'35"")","E 010°32'46""--E 014°47'52""/N 54°30'59""--N 53°00'35""",American Geographical Society Library - Maps,,1 map : color ; 34 x 47 cm,640-c .M42 C-1912,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029023,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A 1912 map titled Haus-Geographie von Mecklenburg illustrates regional house styles across Mecklenburg-Vorpommern, Germany.",LRP,2022-02-09,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31615,31615,31615.jp2,/agdm/image/31615.jp2
20260817_agdm-export_Scale-Subset.csv,A plan of the city of New York : from an actual survey / made by James Lyne,,"Manhattan, New York 1728",,"Lyne, James, cartographer;",,1728;,"New York, N.Y. : William Bradford;","Manhattan (New York, N.Y.) -- Maps -- Early works to 1800; New York (State) -- New York -- Manhattan;",North and Central America;,,New York;,,,New York City;,New York City;,"Shows streets, ward boundaries, important buildings, and landmarks. Coat-of-arms of Coll̂. Robt̂. Lurting, Mayor. Oriented with north to the upper right. ""To his excellency John Montgomerie Esq Capt̂ Genl̂ & Govr̂ in Chief of His Majesties Provinces of New York, New Jersey this plan of the city of New York is humbly dedicd̂ by your Excellenyŝ, Obet̂ & most humble servt̂. Wm̂. Bradford."" Includes illustrations of ships and boats, index to churches, custom houses, and other buildings, and decorative cartouche.",,,,cartographic image,Still image,Maps,Grayscale;,"approximately 1:3,240. ""A  of feet, 660 foot [to] one 8 of a mile"" (W 74°02ʹ50ʺ--W 73°54ʹ25ʺ/N 40°44ʹ58ʺ--N 40°40ʹ49ʺ)",W 74°02ʹ50ʺ--W 73°54ʹ25ʺ/N 40°44ʹ58ʺ--N 40°40ʹ49ʺ,American Geographical Society Library - Maps,,1 map ; 43 x 55 cm,862.1 B-1728,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029034,image/tif; image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A 1728 map by James Lyne depicts New York City's early wards, roads, and waterways along the North River.",LRP,2022-02-09,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/31617,31617,31610.jp2,/agdm/image/31610.jp2
